Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
116,CA-2025-100069,2025-07-02,2025-07-06,Standard Class,AR-10186,Jessica Smith,Corporate,United States,Chicago,Illinois,60601,Central,OFF-BI-10001129,Office Supplies,Binders,Canon Ring Binder v5.3,18.94,3,0.2,5.92
117,CA-2025-100069,2025-07-02,2025-07-06,Standard Class,AR-10186,Jessica Smith,Corporate,United States,Chicago,Illinois,60601,Central,TEC-PH-10001006,Technology,Phones,Xerox Conference Phone v1.0,963.81,2,0.2,60.24
118,CA-2025-100070,2025-04-19,2025-04-23,Standard Class,KA-10616,Jane Lee,Home Office,United States,Portland,Oregon,97201,West,OFF-AR-10001142,Office Supplies,Art,Canon Permanent Markers v8.8,35.87,2,0.1,7.97
119,CA-2025-100070,2025-04-19,2025-04-23,Standard Class,KA-10616,Jane Lee,Home Office,United States,Portland,Oregon,97201,West,FUR-FU-10001317,Furniture,Furnishings,Dell Desk Lamp v3.0,147.42,1,0.0,29.48
120,CA-2025-100070,2025-04-19,2025-04-23,Standard Class,KA-10616,Jane Lee,Home Office,United States,Portland,Oregon,97201,West,FUR-FU-10001321,Furniture,Furnishings,Bush Wastebasket v1.1,93.26,2,0.0,18.65
121,CA-2023-100071,2023-03-08,2023-03-10,First Class,AR-10618,Karen Lee,Consumer,United States,Louisville,Kentucky,40202,South,TEC-AC-10001025,Technology,Accessories,Smead Wireless Mouse v11.4,2002.2,10,0.0,400.44
122,CA-2023-100071,2023-03-08,2023-03-10,First Class,AR-10618,Karen Lee,Consumer,United States,Louisville,Kentucky,40202,South,TEC-MA-10001055,Technology,Machines,Hon 3D Printer v2.3,2109.76,1,0.0,253.17
123,CA-2023-100071,2023-03-08,2023-03-10,First Class,AR-10618,Karen Lee,Consumer,United States,Louisville,Kentucky,40202,South,OFF-FA-10001213,Office Supplies,Fasteners,Apple Push Pins v10.3,8.18,2,0.0,2.86
124,CA-2023-100072,2023-12-30,2023-12-31,First Class,MD-10768,Daniel Perez,Corporate,United States,Pittsburgh,Pennsylvania,15201,East,OFF-AR-10001153,Office Supplies,Art,Hon Sketchbook v5.9,15.95,1,0.6,-11.96
125,CA-2023-100073,2023-05-13,2023-05-18,Standard Class,KA-10138,Joseph Lewis,Home Office,United States,San Francisco,California,94102,West,OFF-FA-10001211,Office Supplies,Fasteners,HP Push Pins v8.6,19.41,1,0.0,6.79
126,CA-2023-100074,2023-04-30,2023-05-06,Standard Class,CH-10748,Michael Lee,Corporate,United States,Denver,Colorado,80202,West,FUR-CH-10001309,Furniture,Chairs-Ergonomic,Apple Active Sitting Stool v11.3,656.75,1,0.0,118.21
127,CA-2023-100074,2023-04-30,2023-05-06,Standard Class,CH-10748,Michael Lee,Corporate,United States,Denver,Colorado,80202,West,FUR-BO-10001361,Furniture,Bookcases,GBC Corner Bookshelf v12.0,747.07,1,0.2,-140.08
128,CA-2024-100075,2024-12-25,2024-12-25,Same Day,HL-10630,Elizabeth Jones,Consumer,United States,Austin,Texas,78701,Central,FUR-FU-10001323,Furniture,Furnishings,Wilson Jones Wall Clock v9.8,42.54,1,0.6,-42.54
129,CA-2024-100076,2024-02-01,2024-02-01,Same Day,HL-10025,Joseph Rodriguez,Home Office,United States,Columbus,Ohio,43215,East,TEC-MA-10001060,Technology,Machines,GBC Laser Engraver v6.0,1986.24,3,0.6,-2383.49
130,CA-2024-100076,2024-02-01,2024-02-01,Same Day,HL-10025,Joseph Rodriguez,Home Office,United States,Columbus,Ohio,43215,East,FUR-TA-10001377,Furniture,Tables,Wilson Jones Conference Table v11.5,6844.32,10,0.2,-1539.97
131,CA-2024-100077,2024-11-14,2024-11-16,Second Class,HL-10653,Michael Martin,Home Office,United States,Charlotte,North Carolina,28202,South,FUR-BO-10001353,Furniture,Bookcases,Dell Corner Bookshelf v12.1,784.7,1,0.0,39.24
132,CA-2024-100077,2024-11-14,2024-11-16,Second Class,HL-10653,Michael Martin,Home Office,United States,Charlotte,North Carolina,28202,South,OFF-AR-10001144,Office Supplies,Art,Apple Watercolor Set v11.1,13.74,1,0.0,4.12
133,CA-2023-100078,2023-01-13,2023-01-15,First Class,ZC-10342,Christopher Martinez,Home Office,United States,Denver,Colorado,80202,West,FUR-FU-10001315,Furniture,Furnishings,Dell Desk Lamp v7.6,434.16,3,0.0,86.83
134,CA-2023-100078,2023-01-13,2023-01-15,First Class,ZC-10342,Christopher Martinez,Home Office,United States,Denver,Colorado,80202,West,TEC-PH-10001014,Technology,Phones,HP Smartphone v7.6,1200.0,3,0.15,141.17
135,CA-2023-100079,2023-03-14,2023-03-18,Second Class,MD-10494,Richard Williams,Home Office,United States,Chicago,Illinois,60601,Central,OFF-SU-10001274,Office Supplies,Supplies,Avery Paper Trimmer v11.5,161.21,3,0.2,-20.15
136,CA-2024-100080,2024-09-05,2024-09-06,First Class,HL-10695,Daniel Miller,Corporate,United States,Seattle,Washington,98101,West,FUR-BO-10001350,Furniture,Bookcases,GBC Corner Bookshelf v12.8,437.32,1,0.5,-393.59
137,CA-2024-100081,2024-12-25,2024-12-26,First Class,CH-10153,Nancy Lee,Home Office,United States,Pittsburgh,Pennsylvania,15201,East,OFF-AP-10001192,Office Supplies,Appliances,Dell Microwave Oven v4.9,179.92,2,0.6,-170.92
138,CA-2025-100082,2025-03-08,2025-03-10,First Class,ZC-10120,William Perez,Consumer,United States,Detroit,Michigan,48201,Central,OFF-AR-10001139,Office Supplies,Art,Avery Sketchbook v6.2,32.5,1,0.15,5.73
139,CA-2025-100082,2025-03-08,2025-03-10,First Class,ZC-10120,William Perez,Consumer,United States,Detroit,Michigan,48201,Central,OFF-FA-10001211,Office Supplies,Fasteners,HP Push Pins v8.6,17.47,1,0.1,4.85
140,CA-2024-100083,2024-09-11,2024-09-13,Second Class,PL-10310,Christopher Gonzalez,Consumer,United States,Nashville,Tennessee,37201,South,TEC-PH-10001019,Technology,Phones,Avery Smartphone v3.5,277.63,2,0.15,32.66
141,CA-2025-100084,2025-06-27,2025-06-29,Second Class,MD-10495,Sandra Lopez,Corporate,United States,Nashville,Tennessee,37201,South,OFF-LA-10001247,Office Supplies,Labels,Sauder File Folder Labels v5.6,31.82,2,0.0,11.14
142,CA-2024-100085,2024-11-01,2024-11-03,Second Class,KA-10101,Robert Moore,Consumer,United States,Seattle,Washington,98101,West,OFF-EN-10001235,Office Supplies,Envelopes,Canon Security Tint Envelopes v4.2,59.06,2,0.0,20.67
143,CA-2024-100085,2024-11-01,2024-11-03,Second Class,KA-10101,Robert Moore,Consumer,United States,Seattle,Washington,98101,West,OFF-FA-10001198,Office Supplies,Fasteners,Smead Paper Clips v1.2,10.33,1,0.15,2.43
144,CA-2023-100086,2023-06-28,2023-07-03,Standard Class,PL-10048,Michael Lopez,Consumer,United States,Chicago,Illinois,60601,Central,FUR-TA-10001388,Furniture,Tables,Avery Adjustable Standing Desk v7.7,657.95,1,0.5,-631.63
145,CA-2024-100087,2024-10-19,2024-10-21,First Class,CH-10294,John Moore,Corporate,United States,Philadelphia,Pennsylvania,19104,East,FUR-BO-10001343,Furniture,Bookcases,Sauder Library Shelving v11.9,960.57,1,0.0,48.03
146,CA-2024-100087,2024-10-19,2024-10-21,First Class,CH-10294,John Moore,Corporate,United States,Philadelphia,Pennsylvania,19104,East,TEC-MA-10001060,Technology,Machines,GBC Laser Engraver v6.0,331.04,1,0.8,-1125.54
147,CA-2025-100088,2025-11-18,2025-11-20,First Class,JS-10556,Betty Miller,Consumer,United States,Denver,Colorado,80202,West,FUR-BO-10001360,Furniture,Bookcases,Fellowes Metal Bookcase v12.8,1080.0,3,0.2,-202.5
148,CA-2023-100089,2023-12-17,2023-12-19,First Class,CH-10628,Sarah Brown,Corporate,United States,Columbus,Ohio,43215,East,TEC-PH-10001014,Technology,Phones,HP Smartphone v7.6,282.35,1,0.4,-70.59
149,CA-2023-100090,2023-08-05,2023-08-05,Same Day,JS-10089,Christopher Thomas,Home Office,United States,Indianapolis,Indiana,46201,Central,FUR-BO-10001360,Furniture,Bookcases,Fellowes Metal Bookcase v12.8,720.0,2,0.2,-135.0
150,CA-2024-100091,2024-10-01,2024-10-07,Standard Class,KA-10203,Anthony Clark,Consumer,United States,Austin,Texas,78701,Central,TEC-AC-10001047,Technology,Accessories,Wilson Jones USB-C Hub v7.4,124.67,3,0.8,-374.03
151,CA-2025-100092,2025-08-17,2025-08-17,Same Day,MD-10318,Robert Thomas,Corporate,United States,Cleveland,Ohio,44114,East,OFF-PA-10001114,Office Supplies,Paper,Apple Photo Paper v12.2,16.33,1,0.6,-8.17
152,CA-2025-100093,2025-03-13,2025-03-15,First Class,ZC-10682,Anthony Sanchez,Consumer,United States,San Francisco,California,94102,West,TEC-PH-10001015,Technology,Phones,Xerox Smartphone v11.0,747.42,1,0.0,186.86
153,CA-2025-100094,2025-09-07,2025-09-09,First Class,CH-10175,Robert Jones,Consumer,United States,New York,New York,10001,East,TEC-MA-10001065,Technology,Machines,Apple 3D Printer v6.1,1944.5,1,0.1,43.21
154,CA-2025-100094,2025-09-07,2025-09-09,First Class,CH-10175,Robert Jones,Consumer,United States,New York,New York,10001,East,OFF-SU-10001260,Office Supplies,Supplies,Logitech Tape Dispenser v3.2,124.22,2,0.0,12.42
155,CA-2025-100095,2025-12-27,2025-12-27,Same Day,CH-10605,Sandra Ramirez,Consumer,United States,New York,New York,10001,East,OFF-BI-10001124,Office Supplies,Binders,GBC Clear Cove Binder v12.6,36.59,1,0.2,11.43
156,CA-2025-100096,2025-02-25,2025-02-25,Same Day,MD-10214,Lisa Taylor,Home Office,United States,Miami,Florida,33101,South,OFF-EN-10001222,Office Supplies,Envelopes,Canon Bubble Mailers v11.9,35.7,2,0.0,12.5
157,CA-2025-100096,2025-02-25,2025-02-25,Same Day,MD-10214,Lisa Taylor,Home Office,United States,Miami,Florida,33101,South,FUR-CH-10001290,Furniture,Chairs,Canon Executive Leather Chair v5.4,362.67,1,0.0,54.4
158,CA-2023-100097,2023-06-09,2023-06-09,Same Day,ZC-10729,Robert Robinson,Home Office,United States,New York,New York,10001,East,FUR-CH-10001305,Furniture,Chairs-Ergonomic,BIC Ergonomic Lumbar Support Chair v1.8,696.35,1,0.0,125.34
159,CA-2025-100098,2025-06-30,2025-07-03,Standard Class,HL-10416,Robert Williams,Consumer,United States,Charlotte,North Carolina,28202,South,FUR-CH-10001305,Furniture,Chairs-Ergonomic,BIC Ergonomic Lumbar Support Chair v1.8,696.35,1,0.0,125.34
160,CA-2025-100098,2025-06-30,2025-07-03,Standard Class,HL-10416,Robert Williams,Consumer,United States,Charlotte,North Carolina,28202,South,OFF-FA-10001194,Office Supplies,Fasteners,Brother Push Pins v9.4,4.34,1,0.0,1.52
161,CA-2023-100099,2023-11-02,2023-11-02,Same Day,HL-10299,Jessica Davis,Corporate,United States,Boston,Massachusetts,02108,East,OFF-EN-10001228,Office Supplies,Envelopes,Sauder Bubble Mailers v4.4,17.53,1,0.15,4.13
162,CA-2023-100099,2023-11-02,2023-11-02,Same Day,HL-10299,Jessica Davis,Corporate,United States,Boston,Massachusetts,02108,East,OFF-PA-10001100,Office Supplies,Paper,Bush Photo Paper v8.1,47.27,1,0.1,15.76
163,CA-2025-100100,2025-06-09,2025-06-12,Standard Class,MD-10353,Robert Robinson,Corporate,United States,Cleveland,Ohio,44114,East,OFF-SU-10001261,Office Supplies,Supplies,Logitech Paper Trimmer v5.9,97.78,3,0.6,-122.22
164,CA-2025-100100,2025-06-09,2025-06-12,Standard Class,MD-10353,Robert Robinson,Corporate,United States,Cleveland,Ohio,44114,East,OFF-FA-10001206,Office Supplies,Fasteners,Smead Staples v4.9,0.6,1,0.8,-1.34
165,CA-2023-100101,2023-04-19,2023-04-20,First Class,JS-10574,Robert Perez,Home Office,United States,Nashville,Tennessee,37201,South,TEC-PH-10001015,Technology,Phones,Xerox Smartphone v11.0,1494.84,2,0.0,373.71
166,CA-2023-100101,2023-04-19,2023-04-20,First Class,JS-10574,Robert Perez,Home Office,United States,Nashville,Tennessee,37201,South,OFF-BI-10001120,Office Supplies,Binders,Canon Ring Binder v3.1,89.26,1,0.0,40.17
167,CA-2023-100101,2023-04-19,2023-04-20,First Class,JS-10574,Robert Perez,Home Office,United States,Nashville,Tennessee,37201,South,OFF-EN-10001221,Office Supplies,Envelopes,Xerox Self-Seal Envelopes v1.5,2.13,1,0.0,0.75
168,CA-2023-100102,2023-12-22,2023-12-22,Same Day,PL-10193,Thomas Hernandez,Corporate,United States,Denver,Colorado,80202,West,OFF-AP-10001184,Office Supplies,Appliances,Bush Microwave Oven v11.8,158.98,1,0.15,13.1
169,CA-2023-100102,2023-12-22,2023-12-22,Same Day,PL-10193,Thomas Hernandez,Corporate,United States,Denver,Colorado,80202,West,OFF-FA-10001213,Office Supplies,Fasteners,Apple Push Pins v10.3,4.09,1,0.0,1.43
170,CA-2023-100102,2023-12-22,2023-12-22,Same Day,PL-10193,Thomas Hernandez,Corporate,United States,Denver,Colorado,80202,West,TEC-CO-10001078,Technology,Copiers,Global High-Volume Color Copier v3.7,12022.22,2,0.0,4207.78
171,CA-2025-100103,2025-09-23,2025-09-27,Standard Class,AR-10140,John Taylor,Home Office,United States,Portland,Oregon,97201,West,OFF-FA-10001212,Office Supplies,Fasteners,Bush Push Pins v7.5,34.11,3,0.0,11.94
172,CA-2025-100103,2025-09-23,2025-09-27,Standard Class,AR-10140,John Taylor,Home Office,United States,Portland,Oregon,97201,West,OFF-EN-10001233,Office Supplies,Envelopes,HP Self-Seal Envelopes v2.7,30.84,4,0.0,10.79
173,CA-2025-100104,2025-07-10,2025-07-13,Second Class,ZC-10232,Susan White,Home Office,United States,Los Angeles,California,90012,West,FUR-CH-10001295,Furniture,Chairs-Ergonomic,Apple Active Sitting Stool v12.0,1725.57,3,0.0,310.6
174,CA-2025-100104,2025-07-10,2025-07-13,Second Class,ZC-10232,Susan White,Home Office,United States,Los Angeles,California,90012,West,OFF-LA-10001255,Office Supplies,Labels,Wilson Jones File Folder Labels v8.9,12.26,1,0.0,4.29
175,CA-2025-100105,2025-01-21,2025-01-21,Same Day,AR-10039,Karen Anderson,Home Office,United States,Miami,Florida,33101,South,TEC-MA-10001057,Technology,Machines,Global Heavy Duty Shredder v7.1,427.42,1,0.0,51.29
176,CA-2025-100105,2025-01-21,2025-01-21,Same Day,AR-10039,Karen Anderson,Home Office,United States,Miami,Florida,33101,South,FUR-CH-10001297,Furniture,Chairs-Ergonomic,HP Premium Kneeling Chair v2.0,223.42,1,0.1,19.86
177,CA-2023-100106,2023-06-10,2023-06-14,Standard Class,MD-10625,Richard Ramirez,Home Office,United States,Detroit,Michigan,48201,Central,FUR-TA-10001379,Furniture,Tables,Logitech Computer Desk v6.8,2289.29,2,0.3,-915.72
178,CA-2024-100107,2024-10-01,2024-10-07,Standard Class,JS-10352,Christopher Lopez,Home Office,United States,Philadelphia,Pennsylvania,19104,East,OFF-LA-10001240,Office Supplies,Labels,Apple Address Labels v5.8,35.58,2,0.2,6.67
179,CA-2024-100108,2024-12-23,2024-12-24,First Class,KA-10302,David Harris,Corporate,United States,Portland,Oregon,97201,West,FUR-CH-10001305,Furniture,Chairs-Ergonomic,BIC Ergonomic Lumbar Support Chair v1.8,1253.43,2,0.1,111.42
180,CA-2024-100109,2024-06-17,2024-06-21,Second Class,KA-10485,Charles Lee,Consumer,United States,Detroit,Michigan,48201,Central,OFF-AR-10001149,Office Supplies,Art,Canon Watercolor Set v6.1,79.8,3,0.0,23.94
181,CA-2023-100110,2023-09-17,2023-09-18,First Class,TB-10285,Richard Brown,Corporate,United States,Nashville,Tennessee,37201,South,OFF-AR-10001140,Office Supplies,Art,Avery Colored Pencils v1.5,40.93,1,0.0,12.28
182,CA-2023-100110,2023-09-17,2023-09-18,First Class,TB-10285,Richard Brown,Corporate,United States,Nashville,Tennessee,37201,South,OFF-BI-10001131,Office Supplies,Binders,GBC Presentation Folder v7.6,14.2,1,0.0,6.39
183,CA-2023-100111,2023-11-06,2023-11-09,Second Class,ZC-10379,William Anderson,Corporate,United States,Minneapolis,Minnesota,55401,Central,OFF-BI-10001120,Office Supplies,Binders,Canon Ring Binder v3.1,89.26,1,0.0,40.17
184,CA-2023-100111,2023-11-06,2023-11-09,Second Class,ZC-10379,William Anderson,Corporate,United States,Minneapolis,Minnesota,55401,Central,OFF-LA-10001248,Office Supplies,Labels,Canon Shipping Labels v8.3,18.41,1,0.2,3.45
185,CA-2023-100112,2023-10-25,2023-10-25,Same Day,HL-10158,Susan Lewis,Home Office,United States,Louisville,Kentucky,40202,South,OFF-FA-10001211,Office Supplies,Fasteners,HP Push Pins v8.6,19.41,1,0.0,6.79
186,CA-2023-100112,2023-10-25,2023-10-25,Same Day,HL-10158,Susan Lewis,Home Office,United States,Louisville,Kentucky,40202,South,OFF-FA-10001196,Office Supplies,Fasteners,Logitech Staples v8.0,14.6,2,0.0,5.11
187,CA-2024-100113,2024-12-07,2024-12-11,Standard Class,CH-10271,Sarah Thomas,Corporate,United States,Indianapolis,Indiana,46201,Central,OFF-LA-10001243,Office Supplies,Labels,Global Address Labels v7.5,16.09,1,0.1,4.47
188,CA-2025-100114,2025-12-26,2025-12-26,Same Day,JS-10700,Mark Gonzalez,Corporate,United States,Columbus,Ohio,43215,East,TEC-MA-10001074,Technology,Machines,Hon Heavy Duty Shredder v8.9,678.86,1,0.2,-67.88
189,CA-2025-100115,2025-07-08,2025-07-11,Standard Class,TB-10324,Elizabeth White,Consumer,United States,New York,New York,10001,East,FUR-FU-10001326,Furniture,Furnishings,Dell Desktop Organizer v8.7,263.44,2,0.0,52.69
190,CA-2025-100115,2025-07-08,2025-07-11,Standard Class,TB-10324,Elizabeth White,Consumer,United States,New York,New York,10001,East,OFF-AP-10001181,Office Supplies,Appliances,Sauder Microwave Oven v1.9,390.55,1,0.0,85.92
191,CA-2025-100115,2025-07-08,2025-07-11,Standard Class,TB-10324,Elizabeth White,Consumer,United States,New York,New York,10001,East,OFF-EN-10001221,Office Supplies,Envelopes,Xerox Self-Seal Envelopes v1.5,6.39,3,0.0,2.24
192,CA-2025-100116,2025-03-12,2025-03-16,Second Class,HL-10692,Mary Perez,Consumer,United States,Chicago,Illinois,60601,Central,OFF-PA-10001099,Office Supplies,Paper,Global Photo Paper v3.9,31.46,1,0.4,0.0
193,CA-2025-100116,2025-03-12,2025-03-16,Second Class,HL-10692,Mary Perez,Consumer,United States,Chicago,Illinois,60601,Central,OFF-SU-10001266,Office Supplies,Supplies,Smead Heavy Duty Stapler v11.5,52.1,1,0.4,-26.06
194,CA-2023-100117,2023-01-25,2023-01-31,Standard Class,HL-10538,Robert Brown,Corporate,United States,New York,New York,10001,East,FUR-TA-10001371,Furniture,Tables,Fellowes Training Table v2.5,1121.98,1,0.0,22.44
195,CA-2023-100118,2023-09-07,2023-09-11,Standard Class,PL-10123,Margaret Garcia,Consumer,United States,Detroit,Michigan,48201,Central,FUR-FU-10001331,Furniture,Furnishings,Xerox Desk Lamp v2.6,108.37,2,0.2,0.0
196,CA-2024-100119,2024-06-02,2024-06-08,Standard Class,PL-10677,Linda Harris,Corporate,United States,Austin,Texas,78701,Central,OFF-AR-10001141,Office Supplies,Art,Avery Watercolor Set v2.4,58.37,4,0.6,-43.77
197,CA-2024-100119,2024-06-02,2024-06-08,Standard Class,PL-10677,Linda Harris,Corporate,United States,Austin,Texas,78701,Central,OFF-FA-10001218,Office Supplies,Fasteners,Bush Binder Clips v1.1,7.29,1,0.0,2.55
198,CA-2024-100119,2024-06-02,2024-06-08,Standard Class,PL-10677,Linda Harris,Corporate,United States,Austin,Texas,78701,Central,FUR-BO-10001354,Furniture,Bookcases,Fellowes Library Shelving v10.9,663.89,1,0.3,-237.1
199,CA-2025-100120,2025-02-22,2025-02-24,First Class,CH-10062,Elizabeth Jackson,Consumer,United States,Atlanta,Georgia,30303,South,TEC-AC-10001035,Technology,Accessories,Smead Headset v1.4,97.9,1,0.15,5.76
200,CA-2025-100121,2025-03-15,2025-03-19,Standard Class,TB-10504,Margaret Sanchez,Consumer,United States,San Diego,California,92101,West,OFF-EN-10001220,Office Supplies,Envelopes,Apple Catalog Envelopes v7.9,20.14,1,0.0,7.05
201,CA-2025-100122,2025-06-23,2025-06-26,Standard Class,CH-10106,John Perez,Home Office,United States,Los Angeles,California,90012,West,FUR-TA-10001372,Furniture,Tables,Dell Computer Desk v2.8,355.87,1,0.2,-80.07
202,CA-2025-100123,2025-10-16,2025-10-19,Standard Class,TB-10656,Christopher Hernandez,Home Office,United States,Houston,Texas,77002,Central,OFF-AR-10001136,Office Supplies,Art,Sauder Watercolor Set v10.0,7.02,2,0.8,-17.54
203,CA-2025-100123,2025-10-16,2025-10-19,Standard Class,TB-10656,Christopher Hernandez,Home Office,United States,Houston,Texas,77002,Central,TEC-CO-10001077,Technology,Copiers,GBC High-Volume Color Copier v7.9,2316.61,2,0.4,-193.05
204,CA-2025-100124,2025-10-01,2025-10-05,Standard Class,ZC-10414,Susan Hernandez,Home Office,United States,Louisville,Kentucky,40202,South,FUR-BO-10001352,Furniture,Bookcases,BIC Corner Bookshelf v11.2,2359.68,3,0.2,-442.44
205,CA-2025-100125,2025-01-05,2025-01-05,Same Day,AR-10311,Jane Hernandez,Home Office,United States,Seattle,Washington,98101,West,FUR-FU-10001331,Furniture,Furnishings,Xerox Desk Lamp v2.6,67.73,1,0.0,13.55
206,CA-2024-100126,2024-11-27,2024-11-28,First Class,HL-10471,Nancy Robinson,Home Office,United States,Nashville,Tennessee,37201,South,TEC-PH-10001020,Technology,Phones,Brother Office Phone v12.6,4697.7,5,0.0,1174.43
207,CA-2024-100127,2024-09-04,2024-09-06,First Class,PL-10110,Matthew Hernandez,Consumer,United States,Philadelphia,Pennsylvania,19104,East,FUR-FU-10001323,Furniture,Furnishings,Wilson Jones Wall Clock v9.8,106.35,1,0.0,21.27
208,CA-2023-100128,2023-03-15,2023-03-18,Second Class,TB-10738,Lisa Smith,Corporate,United States,Seattle,Washington,98101,West,OFF-SU-10001276,Office Supplies,Supplies,Smead Heavy Duty Stapler v5.9,65.86,2,0.0,6.59
